列1,列2,列3,列4,Param1,Param2,Pram3
3日目,村娘パメラ,村人,・ペタ君は、今は積極的にからんで矛盾を見ている感じ…。,,,
3日目,村娘パメラ,村人,その追及姿勢は白くて、考察への結びつけ方を見極めたいです…。,,,
3日目,青年ヨアヒム,村人,娘>>623要するに>>301は無理やり>>175を正当化してるように感じるんですよ。,Estimate,,
3日目,青年ヨアヒム,村人,そこは正直違和感を感じました。,,,
3日目,青年ヨアヒム,村人,それとオットーさんは箱確保できたら喋ってくれないと困りますよ。,,,
3日目,青年ヨアヒム,村人,正直商か屋が狼、もしくは両方だったら勝てる気がしません。,,,
3日目,村娘パメラ,村人,>>625 ヨア君しつこくてごめんね、私が聞いているのは、その「無理矢理正当化」の部分です…。,,,
3日目,村娘パメラ,村人,もし、私が>>301を発言すること自体が正当化しているように見えるというのなら、私はどうすればいいんでしょう…。,,,
3日目,村娘パメラ,村人,言葉の節に問題があるというのなら、それがどこかを教えてほしいの…。,,,
3日目,木こりトーマス,占い師,＞商自分の保身にいくのが良いが、せっかくのＧＪだ。,,,
3日目,木こりトーマス,占い師,狩人の勘にもう一日任せてみよう。,,,
3日目,木こりトーマス,占い師,商の事は、俺も精一杯フォローするし、冷たい奴だけどさ、カタリナもフォローしてくれるはずだよ。,,,
3日目,木こりトーマス,占い師,＞青屋も商も、吊られ候補にいるから両狼でも勝てると思うのですが。,,,
3日目,木こりトーマス,占い師,まぁ、商はまちがいなく人間ですけどね。,,,
3日目,村長ヴァルター,村人,取り敢えず頭冷やしてきたピヨ。…,,,
3日目,村長ヴァルター,村人,アルぴよについて色々書いたけどそんちょの眼が節穴ってだけでクラぴよ真もあるピヨね。,,,
3日目,村長ヴァルター,村人,クラぴよの黒出しは置いといて見た結果を簡単に挙げるピヨ。,,,
3日目,村長ヴァルター,村人,判定結果抜き故昨日と変わってるピヨ。,,,
3日目,村長ヴァルター,村人,■１、占い師。,,,
3日目,村長ヴァルター,村人,◆【クラぴよ】２ｄヤコぴよとのやりとりが激しいピヨね。,,,
3日目,村長ヴァルター,村人,両狼無いのはそんちょどっかで言ってたはずピヨ。,,,
3日目,村長ヴァルター,村人,>>384アルぴよ黒の説得と仲間探しが出来てないのが真印象ダウン。,,,
3日目,村長ヴァルター,村人,でも>>429ライン読み、年商の力関係まで見てのライン否定は真要素にはなら無いけどなるほどーっと思ったピヨよ。,,,
3日目,村長ヴァルター,村人,>>528鳩でわざわざヤコぴよに対する憤りを言ってる辺りは仲間とかいなさそうピヨってトコで狼度がダウン。,,,
3日目,村長ヴァルター,村人,クラぴよは時間が足りない所為で損してる部分がある感じピヨね。,Estimate,,
3日目,村長ヴァルター,村人,【狂≧真≧狼】,Estimate,,
3日目,村長ヴァルター,村人,◆【リナぴよ】そんちょ評価を読み直してみると言ってるピヨから、どう変わったのか超期待してたのにそんちょに対しての考察なかったのはしょんぼりピヨ。,,,
3日目,村長ヴァルター,村人,真贋に響く訳じゃないピヨけど…。,,,
3日目,村長ヴァルター,村人,>>431、>>470からトマペタが狼予想？,,,
3日目,村長ヴァルター,村人,だとしたら>>357の両狼はなさそうというのは…？,,,
3日目,村長ヴァルター,村人,とちょっと疑問が残るピヨね。,,,
3日目,村長ヴァルター,村人,２ｄ他の発言から真要素も狂人要素も狼要素も特にはでないピヨ。,,,
3日目,村長ヴァルター,村人,１ｄの評価と合わせると【狼≧真狂】,,,
3日目,村長ヴァルター,村人,◆【トマぴよ】>>583灰吊りは危険なんだってば…。,,,
3日目,村長ヴァルター,村人,なんか色々分かって無さ気なトコとか仲間はいなさ気に見えるところが狼度を下げてるピヨ。,,,
3日目,村長ヴァルター,村人,それに仲間がいた場合トマぴよのソレを許せそうな人、というのが出てこないんだピヨよ。,,,
3日目,村長ヴァルター,村人,取り敢えず残った発言でなんとか考察して欲しいピヨ。,,,
3日目,村長ヴァルター,村人,【狂真≧狼】,,,
3日目,村長ヴァルター,村人,■２、灰について【ペタぴよ】気になることは質問するタイプピヨね。,,,
3日目,村長ヴァルター,村人,質問からのやりとりで特に他者を黒塗りしてるようにも見えないし、>>272の突っ込んでも何もでなそうで話を切ってたりするのはしっかり探りを入れてる村側印象ピヨ。,,,
3日目,村長ヴァルター,村人,２ｄのリザぴよ(白だったけど)に対する不自然さも無理矢理だしてる感はしなかったピヨね。,,,
3日目,村長ヴァルター,村人,>>618【信用したくない】は超同意ピヨ。,,,
3日目,村長ヴァルター,村人,『ペタぴよライン』リナぴよ>>105とペタぴよ>>108の間には3分しかない且つペタぴよは>>107での議題貼り。,,,
3日目,村長ヴァルター,村人,リナぴよが自分騙ったと教えてペタぴよが発言するまでの時間(議題貼りの>>107から)を考えると２分じゃ厳しいと思うピヨ。,,,
3日目,村長ヴァルター,村人,ついでに>>450、>>470、>>508のやりとりも繋がってる感はしないピヨ。,,,
3日目,村長ヴァルター,村人,ペタぴよとリナぴよ両狼は無いと思うピヨよ。,,,
3日目,村長ヴァルター,村人,あとリナぴよ>>357で言ってるトマぴよとのラインの無さに>>295のトマぴよの決定確認の心配、>>461のトマぴよへの憤りも加えるピヨ。,,,
3日目,村長ヴァルター,村人,あるとしたらクラぴよくらい？,,,
3日目,村長ヴァルター,村人,>>223、>>225、>>227は狼同士でもやることピヨ。,,,
3日目,村長ヴァルター,村人,単体として村側要素はあれど狼要素は無し。,,,
3日目,村長ヴァルター,村人,ラインがあるとしたらクラぴよのみピヨ。,,,
3日目,村長ヴァルター,村人,ココまでで離席ピヨ。,,,
3日目,司書クララ,狂人,【ヨア君白確定確認】【霊判定確認】はぁ…。,Information,,
3日目,司書クララ,狂人,とりあえずちゃんと話せてないことはごめんなさい。,,,
3日目,司書クララ,狂人,結局今日もあまり時間取れてないんだけど、話せるだけ話してくから,,,
3日目,青年ヨアヒム,村人,娘>>626謝らなくても全くかまいませんが…,,,
3日目,青年ヨアヒム,村人,他の人との絡みにいった方がいいと思いますよ。,,,
3日目,青年ヨアヒム,村人,具体的には>>175の「席確保なんて、すごい人が言う言葉だわ…,,,
3日目,青年ヨアヒム,村人,」です。,,,
3日目,青年ヨアヒム,村人,私ははっきりそうとは思いませんよ？,,,
3日目,青年ヨアヒム,村人,それを>>301で正当化してるように感じました。,,,
3日目,青年ヨアヒム,村人,樵>>627そんなたくさん無駄吊りしてる暇はないんだってば。…,,,
3日目,青年ヨアヒム,村人,少し喋りすぎましたかね…。,,,
3日目,青年ヨアヒム,村人,@7,,,
3日目,司書クララ,狂人,まず、昨日リーちゃん吊り言ってた人たちはオットーさんとアルビンさんどうするつもりだったの？,,,
3日目,司書クララ,狂人,商妙ラインないことくらい誰でもすぐわかるよね？,,,
3日目,司書クララ,狂人,何で昨日時点でパンダで発言から読みづらいアルビンさんも、寡黙で全く情報の取り様のないオトさんも放置でリーちゃんから吊るかなぁ。,,,
3日目,司書クララ,狂人,私的に襲撃はかなり覚悟してたけど、私食われてもアルビンさん吊ってリーちゃん白決め打ち出来る、かつ最終日までは必ず持ち込めるからそこまで,,,
3日目,司書クララ,狂人,そこまで悪い状況じゃないと思ってたけど、昨日の▼妙はほぼ私の偽決め打ちじゃない。,,,
3日目,司書クララ,狂人,オットーさんとアルビンさんどうするの？,,,
3日目,司書クララ,狂人,私も初日にアルビンさんやや人よりで見てたからわからないではないけど、「クララおつ」が白いとかって初日のパッションならまだいいけどそんなのでほんとに判断出来るの？,,,
3日目,司書クララ,狂人,アルビンの黒要素は後で出すけど、お気楽な雰囲気出してるだけで昨日はリーザ疑い以外狼探すような様子も薄いしこれのどこが白,Opinion,Facilitator,
3日目,司書クララ,狂人,これのどこが白いのよ。,,,
3日目,司書クララ,狂人,ちなみに狩人のGJ先でCO回すとかいう話が出てるけど、リスクなくGJ先候補を絞れる案として投票COがあるよ。,,,
3日目,司書クララ,狂人,【狩人は護衛先に投票】【占い師３人は吊り先以外で投票先を指定(人外２に捨て票させる)】灰狼２が適当なところに票入れてくるとは思うけど、村視点GJ候補は占霊４人のどれかで確定で見ていいだろうから、少なくとも１つはGJ先から除外出来る。,,,
3日目,司書クララ,狂人,↑まぁ強力に推すほどメリットのある案ではないけど、一応可能性の一つとして。,,,
3日目,司書クララ,狂人,GJ出た日は狩透け起きやすいから、護衛先云々はあまり表立って話さない方がいい。,,,
3日目,司書クララ,狂人,ちなみに私は神父GJ予想ね。,,,
3日目,司書クララ,狂人,さすがに護衛取れてた気はしないし、昨日は私偽決め打ちの流れに近かったから、真占放置上等の霊食い。,,,
